"","Locus","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1639","C2_02160W",119.514243194503,0.619911349993379,0.294427927496868,2.10547740923786,0.0352497717621318,0.0724999313414797
"1640","C2_02170W",304.065040831402,0.739200130752929,0.280485727055678,2.63542868477651,0.00840310816433426,0.0228222766592091
"1641","C2_02180W",399.731493128399,0.870809944222961,0.298368262906987,2.91857430055966,0.00351636063980335,0.0114099410745263
"1642","C2_02190C",163.683863815356,0.0254194863178758,0.362826305585321,0.0700596564432351,0.944146177257818,0.96019671767299
"1643","C2_02200W",702.15577764752,0.651686133153076,0.198572221025091,3.281859515842,0.00103124969343037,0.00426630396732003
"1644","C2_02210C",171.610030707551,0.719271462521177,0.343978510765449,2.09103603861938,0.0365248335296421,0.0745725038487123
"1645","C2_02220C",151.822683477797,1.39198676966986,0.589800416280247,2.36009797763257,0.0182701089922262,0.0429628845986551
"1646","C2_02230C",226.908869909858,1.66419393980556,0.629626178667264,2.64314603838134,0.00821395986681874,0.022427760839837
"1647","C2_02240C",339.037089838449,0.326923167177454,0.223475433835887,1.46290427348509,0.143493574497287,0.222506956828642
"1648","C2_02250C",313.153947768335,-0.0256095847222985,0.167492921759434,-0.152899504368793,0.878477526770554,0.91202999421154
"1649","C2_02260W",328.55690739146,0.150971636497341,0.159411351178675,0.947057003036915,0.343609732907592,0.443512361489377
"1650","C2_02270C",250.334772958452,-0.325059136799564,0.20957317775247,-1.55105314661734,0.120888948103688,0.193343954646013
"1651","C2_02280W",199.92153199563,-0.56885601963638,0.214590250189146,-2.65089406035444,0.00802790177219473,0.0220458004574611
"1652","C2_02290C",28.3227639918806,0.735739651426723,0.172279603142066,4.27061380458378,1.9493571646738e-05,0.000165850480257061
"1653","C2_02300W",92.3403024971082,1.41854249120565,0.285679630684164,4.96550099777304,6.85239407073159e-07,9.92282346811358e-06
"1654","C2_02310W",981.519340886083,0.309292125461606,0.230939641812404,1.33927689085466,0.180480548936491,0.267324572022071
"1655","C2_02320C",774.18272911221,-0.630411286873284,0.262182622649712,-2.40447395217166,0.0161957603679766,0.0390438943106237
"1656","C2_02330W",5.00780710685973,2.16470898722351,0.779914383026984,2.77557259403512,0.0055104595937847,0.0162901374627322
"1657","C2_02340C",814.128530006984,-0.333128239910949,0.175834814949236,-1.89455222509333,0.0581517492346592,0.10812854241749
"1658","C2_02350C",188.135439882437,0.184556079348878,0.10555536599092,1.74842915484519,0.0803897431385286,0.139460138745211
"1659","C2_02360C",67.5528801860745,-0.302300339745342,0.231248359348063,-1.30725398700163,0.191126465693668,0.279064325466144
"1660","C2_02370C",1485.5351587057,0.0247858631818147,0.282431328530165,0.0877589016445371,0.930068303418783,0.951121977750916
"1661","C2_02380W",914.714214279375,-0.0341606081308468,0.175465176764552,-0.194685969949953,0.845638796106206,0.889015548512178
"1662","C2_02390W",1858.55752530182,2.79349459644806,0.446476357810843,6.25675816328793,3.93062200724231e-10,1.72705069701777e-08
"1663","C2_02400W",382.506058975968,0.321544345638058,0.245167385680434,1.31152985437132,0.189678814225829,0.27748907485945
"1664","C2_02410W",1407.66419087598,-0.835574249580176,0.235291975071512,-3.55122289795996,0.000383445528514418,0.00192022097222482
"1665","C2_02420C",354.426230115012,-0.400764316793665,0.174213703199849,-2.3004178743272,0.0214245571335274,0.0485648530076249
"1666","C2_02430W",821.199188121287,-0.55250584482948,0.323398352353627,-1.70843741413169,0.087555209986041,0.149578341427551
"1667","C2_02440W",553.328944303215,0.722014112236128,0.274477683843912,2.63050205803514,0.00852588533912172,0.0230969402240143
"1668","C2_02450C",766.037276564041,-0.791283964214991,0.249631777365716,-3.16980463210717,0.00152541464278549,0.00583514307302856
"1669","C2_02460W",483.683304579735,0.136184182975204,0.181041906632675,0.752224639632825,0.451915978454838,0.554734213889741
"1670","C2_02470C",11.5699371492638,2.12063380001546,1.05890381081207,2.00266896611616,0.0452128319462872,0.0885078782225915
"1671","C2_02480W",1.52292246118107,1.04397958132038,0.938320664486495,1.11260427360588,0.265878424212702,0.362972992407849
"1672","C2_02490C",757.762842413109,-0.119954837234338,0.167957976892512,-0.714195535417201,0.47510627720546,0.576690022379003
"1673","C2_02500W",266.598549192158,0.721614587149943,0.197895473230056,3.64644312157185,0.000265895299183989,0.0014333767598868
"1674","C2_02510W",849.189729244847,-0.88694100934032,0.2127119326705,-4.16968149461661,3.05025623279023e-05,0.000240977755336815
"1675","C2_02520W",151.12419705948,0.691981275945621,0.167181031046495,4.13911358013561,3.4865031823014e-05,0.000269793943479656
"1676","C2_02530W",23.4311710879377,2.27041944595594,0.709033550298062,3.20213260007443,0.0013641418882921,0.00533270579731496
"1677","C2_02540W",783.024549947076,-0.958241732762013,0.30046414066305,-3.18920497683154,0.00142664678684172,0.0055265332956459
"1678","C2_02550C",245.387128210898,1.44528418040545,0.458974624526154,3.14894136445465,0.0016386307024713,0.00614738507092189
"1679","C2_02560W",8.15010346014101,1.75348570963059,0.775002010391685,2.26255633678212,0.0236630522920803,0.052452826694435
"1680","C2_02570W",138.172743743046,-1.0447671078385,0.621506023183423,-1.68102491185378,0.0927580758403525,0.15638450893978
"1681","C2_02580W",965.280227664752,-2.40826728660579,0.389098337625292,-6.18935383097161,6.04113416854382e-10,2.39221454884004e-08
"1682","C2_02590W",1610.73039740928,-0.127901903548523,0.382272364841037,-0.334583180245607,0.737939534563638,0.804261317401586
"1683","C2_02600C",188.780794197567,-0.404359737893467,0.265638923777731,-1.52221569091964,0.127955044775218,0.202524454042197
"1684","C2_02610C",118.202216121327,0.221371852793453,0.25355131673125,0.873085005620753,0.38261674611155,0.482501754728837
"1685","C2_02620W",436.158738997852,0.814184934728343,0.169998971282995,4.78935212715482,1.67320644760032e-06,2.07613527298956e-05
"1686","C2_02630W",143.59812777475,0.109120329792915,0.205842435912106,0.530115810714119,0.596031637581404,0.685591349306922
"1687","C2_02640C",279.055081982225,1.40743515924969,0.304474461828822,4.62250643550185,3.79131046295491e-06,4.25941446932675e-05
"1688","C2_02650C",59.7930952016933,2.49387284308227,0.880251561153745,2.83313651817164,0.00460936959378931,0.0141682347600184
"1689","C2_02660W",186.919675577964,1.06955264111831,0.202920650786594,5.27079248451224,1.35835977727368e-07,2.48967942034589e-06
"1690","C2_02670C",167.568919163272,0.468507163607544,0.210172764650388,2.22915259447094,0.0258037534829456,0.0560932153822759
"1691","C2_02680W",323.440991600666,0.0926266074164859,0.254271991761935,0.364281597727872,0.715647740112525,0.786109632332508
"1692","C2_02690W",375.335234593688,0.166844393258556,0.254705717293278,0.655047695951187,0.512437045941516,0.610792205446827
"1693","C2_02700C",174.772400766393,-0.457882557632313,0.167671768781048,-2.73082678712737,0.00631756657082068,0.0182308544992419
"1694","C2_02710C",595.769867715484,-0.414425276597954,0.207529398390941,-1.99694732318004,0.0458309056428646,0.089526571162904
"1695","C2_02720W",937.792417063261,-0.274593097992301,0.16726381377663,-1.6416766531403,0.100657032571367,0.166679107884697
"1696","C2_02730W",624.614883397273,0.558723232303459,0.166522386636165,3.35524396202785,0.000792950212932741,0.00348409288764626
"1697","C2_02740C",1401.94708975041,-0.65748449236524,0.20731961248643,-3.17135694245173,0.00151728580518347,0.00581097817328474
"1698","C2_02750C",74.4235421683187,1.4812175337093,0.565394651935619,2.61979402995479,0.00879828891301707,0.0236848608380212
"1699","C2_02760W",512.681813526022,-0.307820700583509,0.185874232135794,-1.65606979002137,0.0977076863665286,0.162846143944214
"1700","C2_02770W",627.961377760673,-0.411994206889243,0.107389723376679,-3.83643978152487,0.00012483078665016,0.000765573132276075
"1701","C2_02780C",58.7199675322215,0.414755071933742,0.213789541898565,1.94001571943368,0.0523777795219472,0.0997931261162137
"1702","C2_02790C",1445.48272465593,-0.294714840838755,0.393792625276267,-0.748401117547585,0.454218248662476,0.557027349487629
"1703","C2_02800W",604.599984366148,0.891861537802061,0.206097726953484,4.32737202387174,1.5089896816e-05,0.000134809392976346
"1704","C2_02810C",443.307973398684,0.516281232270454,0.147876240704137,3.49130617475869,0.000480665082354573,0.0022964055309891
"1705","C2_02820C",316.907734434133,0.570841267286869,0.250908088378481,2.27510109768078,0.0228998658401938,0.0510788036734504
"1706","C2_02830C",1149.71503042144,-0.257463382541129,0.181224100462986,-1.42069063597705,0.15540671597837,0.237252280580971
"1707","C2_02840C",249.066186135793,0.931998695175849,0.210836496503842,4.42048084952343,9.84815134656839e-06,9.45746869584375e-05
"1708","C2_02850W",246.037588221292,0.3661118869984,0.490151727833983,0.74693582865917,0.455102297432243,0.558004823782079
"1709","C2_02860W",1669.43163325291,-1.31807234725852,0.3340937354438,-3.94521718734904,7.97276815550483e-05,0.00053387586344012
"1710","C2_02870W",173.66889952371,0.541575896930963,0.182283372157537,2.97106582197146,0.00296768168001225,0.00994134620223426
"1711","C2_02880C",209.32849688347,0.903158644459006,0.262652534923236,3.43860623588868,0.000584717060837006,0.00269853233472618
"1712","C2_02890W",343.313867167621,-0.0911023706635824,0.220714783773036,-0.412760618506028,0.679782007244243,0.756999602343524
"1713","C2_02900W",38.0196312957902,0.0443563328917858,0.182277859742392,0.243344600131214,0.8077384566372,0.861883266687897
"1714","C2_02910W",258.221115187721,0.811278919194457,0.307598541290142,2.63746022914075,0.00835294196214787,0.0227051367318553
"1715","C2_02920W",1795.45109107448,-2.21090502034596,0.312879097567712,-7.06632382135239,1.59091927893274e-12,1.22960809329561e-10
"1716","C2_02930C",758.184110067707,-0.483398941629284,0.242342081436941,-1.99469666499117,0.0460759733533736,0.0899231423978982
"1717","C2_02940W",423.327366162922,0.790446742370967,0.32265790771895,2.44979814057272,0.0142936321651848,0.0350779075515152
"1718","C2_02950W",350.493841714602,1.30035247080052,0.302372760449955,4.30049475642412,1.70417204035276e-05,0.000149144115127734
"1719","C2_02960C",228.967541689636,0.335535140678071,0.31467034244433,1.06630684694231,0.286284955384157,0.384086844352579
"1720","C2_02970C",15137.4051818204,-2.02684066526795,0.313325337302027,-6.46880550012525,9.8780643005695e-11,5.02918908636138e-09
"1721","C2_02980C",864.875234845076,0.787392064848862,0.279206568514134,2.82010580567342,0.00480078172385472,0.0146208749650922
"1722","C2_02990C",421.764180947269,0.816349904582923,0.230242404874578,3.54561057085735,0.000391704614494462,0.00195243597667597
"1723","C2_03000C",214.537065560894,0.591292357277904,0.237723079552277,2.48731573893259,0.0128711109797679,0.0321402012204015
"1724","C2_03010C",2111.60282030667,-1.58717200567089,0.298294313638555,-5.32082555081515,1.03297420241373e-07,1.95472846857938e-06
"1725","C2_03020C",923.453694454531,-1.3782354903071,0.268967028422287,-5.12418008404816,2.98835266598164e-07,4.8820196803548e-06
"1726","C2_03030W",129.797850033256,-0.345342738920568,0.196925531097568,-1.75367174076309,0.0794867704302948,0.138418682940553
"1727","C2_03040W",438.638697193387,-0.908108240681823,0.298764036915889,-3.03955004108303,0.00236931838010702,0.00831464847285916
"1728","C2_03050W",134.237788539856,0.277753805686834,0.163177401944783,1.70215852425952,0.0887256554241563,0.150894771883871
"1729","C2_03060W",1022.52938102794,0.271962183374982,0.18600228084523,1.46214434650551,0.143701658601524,0.222775770886606
"1730","C2_03070C",134.033061925036,-0.716633900653713,0.304600810626209,-2.35269859978518,0.0186377341354868,0.0435559433439518
"1731","C2_03080W",5331.83384456814,-1.77073510137828,0.32715441060211,-5.41253623363762,6.21382758206428e-08,1.26948101716377e-06
"1732","C2_03090C",504.133945049835,0.0677402243349697,0.176848476227961,0.383041040442165,0.701689334524453,0.775157065778262
"1733","C2_03100W",23521.062917367,-1.66031162698804,0.345333406869916,-4.80785117790084,1.52561266824885e-06,1.92544490359976e-05
"1734","C2_03110W",304.554716994289,-0.781518236726344,0.444725272115525,-1.75730565751013,0.0788657240003132,0.137554002028822
"1735","C2_03120W",1668.39400903444,-0.0973625263606946,0.440623699944622,-0.2209652507864,0.825119490064178,0.874176965939175
"1736","C2_03130W",145.639811751299,-0.586495721713448,0.253422589121196,-2.31429930436456,0.0206513099335194,0.047117105107934
"1737","C2_03140C",285.814410611343,0.0157722422213151,0.20467067729161,0.0770615626528818,0.938574570595242,0.956922420592574
"1738","C2_03150C",165.733444720885,-0.196891257412891,0.245960411245888,-0.800499789439926,0.423421285502841,0.526193409979394
"1739","C2_03160C",1809.16758154976,-0.788292214699321,0.289942723823219,-2.71878598746955,0.0065521986498261,0.0187477048789627
"1740","C2_03170W",70.6977740094542,-0.241761190049214,0.261283607837733,-0.925282653779631,0.354818899276287,0.454687023343464
"1741","C2_03180C",1847.01832873002,-0.418625558945564,0.178662602264085,-2.34310680377747,0.0191239077673059,0.0443849017102994
"1742","C2_03200W",136.932842156799,0.0252865592317333,0.165122954712112,0.15313775892528,0.878289639724878,0.911982524900468
"1743","C2_03210W",270.743939601929,1.31335136135995,0.239064599761436,5.49370907558272,3.93578655705513e-08,8.85897219772233e-07
"1744","C2_03220C",2771.25603807608,-1.59533824184321,0.403940503635647,-3.94943866110095,7.83346808788677e-05,0.000525645374307465
"1745","C2_03230C",853.961441731156,-1.84601012001778,0.311384582778979,-5.92839280462409,3.05914011257982e-09,9.55422570691695e-08
"1746","C2_03240C",1150.85256187797,0.094230387249953,0.268560474457604,0.350872135746202,0.725684276577085,0.794550359864639
"1747","C2_03250W",662.094831480443,-0.91947709620507,0.274416920482407,-3.35065743974056,0.000806199659297225,0.0035302189859329
"1748","C2_03260W",150.863032482276,-0.069795315219657,0.211570917526038,-0.32989087553145,0.741482418199275,0.806848105027599
"1749","C2_03270W",7965.63499532639,-1.25041628350714,0.346868632912885,-3.60486986962921,0.000312309376256479,0.00163949643918601
"1750","C2_03280W",1237.14914120621,-0.00191721557659647,0.176065853293067,-0.0108891959499109,0.991311850371309,0.994183342448501
"1751","C2_03290W",275.057123425694,1.46164865971538,0.292246062362208,5.00143149201381,5.69061887403089e-07,8.50939861932591e-06
"1752","C2_03300W",430.157696609172,-0.272353861842536,0.258510883625763,-1.05354891841542,0.292089486560627,0.390609559367609
"1753","C2_03310C",471.743604958767,1.69266334337455,0.274816159859704,6.15925695286139,7.30870563224055e-10,2.7907944423109e-08
"1754","C2_03320W",280.810983258012,1.09664658201042,0.245357735242457,4.46958226495993,7.83725118872437e-06,7.8802455134274e-05
"1755","C2_03330C",588.270581159802,-0.674500310118929,0.178594105906445,-3.77672211910654,0.000158905849664516,0.000940535710779941
"1756","C2_03340W",117.649041030267,-0.243096888118927,0.146241818229788,-1.66229393932283,0.096453852411257,0.161091242701956
"1757","C2_03350W",118.770900307867,-0.0194433859853498,0.51851892178887,-0.0374979295225542,0.970087990989076,0.978477116697315
"1758","C2_03360W",733.7408213436,-0.560106641646885,0.21029902405471,-2.66338203025218,0.00773595316552599,0.0214460412950947
"1759","C2_03370W",34.5608787062789,-0.119390195402283,0.19653050124981,-0.607489395503682,0.543526178089306,0.63988262661826
"1760","C2_03380W",687.320363891417,-0.315363321569947,0.182825381514656,-1.72494277849854,0.0845377852064447,0.145391391983738
"1761","C2_03390C",2312.88832812304,0.366183501400437,0.241995146872007,1.51318531025796,0.130232594523126,0.205419742774982
"1762","C2_03400C",309.819032017964,-0.230427140544621,0.184639506016519,-1.24798395270839,0.212036933961042,0.304708093942672
"1763","C2_03410W",391.675268333449,-0.244537251121915,0.137210835735159,-1.78220072643472,0.0747165043955272,0.131352802328667
"1764","C2_03420C",228.23793648013,-0.0109531094559914,0.135088881831684,-0.0810807618471413,0.935377725129904,0.954269737071936
"1765","C2_03430W",435.469987820641,0.571497426358656,0.203534619175141,2.80786349110902,0.00498713620768474,0.0150623723033416
"1766","C2_03440W",845.851007528989,-1.4948064259543,0.297651024493294,-5.02201001491254,5.11335164305689e-07,7.77302151426777e-06
"1767","C2_03450W",131.78757641481,0.183607019387398,0.129682845356444,1.41581578413659,0.156829446997199,0.23905119589757
"1768","C2_03460C",329.797372913238,0.576235442298418,0.18286841716803,3.15109329004002,0.00162660526579489,0.00611950529599065
"1769","C2_03470C",1922.20951235708,-0.902792440660966,0.213956459304231,-4.21951477228953,2.4482868160156e-05,0.000199311674171828
"1770","C2_03480C",88.0594099776635,1.29666573289467,0.362951622575628,3.57255802768726,0.000353511116189812,0.00179696815400764
"1771","C2_03490C",342.514750301157,0.484371837405792,0.281197319162102,1.72253362460602,0.084972897138575,0.14590501476016
"1772","C2_03500W",1109.18853910479,1.17045695052082,0.259384325597973,4.51244286956239,6.40851998293235e-06,6.65220965865874e-05
"1773","C2_03520C",3828.99809848949,-1.19861026742592,0.314742635653471,-3.80822339158899,0.000139968799680066,0.000843890836416937
"1774","C2_03530W",184.988704545645,-0.487767462884449,0.145856169732747,-3.34416750267191,0.00082529891839896,0.00358206533256382
"1775","C2_03540W",227.915623006375,-0.244836791790451,0.22592753554369,-1.08369611168137,0.278499560212923,0.376030543279706
"1776","C2_03550C",321.626957142613,0.454460743350494,0.147362165654324,3.08397166486103,0.00204257048394225,0.00737786579644683
"1777","C2_03560C",306.034686467247,-0.7722157674948,0.264996317551662,-2.91406225803215,0.00356758750365386,0.0115304996778984
"1778","C2_03570C",249.006063325756,0.609246557508215,0.295780027100295,2.05979613796447,0.0394180339487242,0.0792437128740412
"1779","C2_03580W",4.04315623227548,2.0979179740519,0.393734203220435,5.3282594117874,9.91584325681233e-08,1.88754108286205e-06
"1780","C2_03590C",284.336487995041,0.321672319534281,0.228566750671712,1.40734520042373,0.15932505226787,0.241795649467326
"1781","C2_03600W",126.868958802128,-0.127993645325436,0.238187242961599,-0.537365661292244,0.591015057949082,0.681776946006719
"1782","C2_03610W",149.26158938824,-0.973533932844687,0.353846509146597,-2.75128878674724,0.00593612863828082,0.0173148222987688
"1783","C2_03620W",124.868520219248,0.314853191229927,0.176165853448176,1.78725436892088,0.0738963855119709,0.130196460604035
"1784","C2_03630W",23.7505375016786,2.1762651855127,0.560876759169157,3.88011296587945,0.000104407961563643,0.000662221380462797
"1785","C2_03640W",336.457082613001,-0.100231119103646,0.310843410296323,-0.322448910877979,0.747112635655373,0.811501448989031
"1786","C2_03660W",2.82513542985169,0.672901553173145,0.968348214541183,0.694896260527495,0.487120316355982,0.587453341102968
"1787","C2_03670W",69.700347575878,0.470461505214767,0.359320244308931,1.30930976661109,0.19042944265444,0.278460194809262
"1788","C2_03680W",154.173814476901,-0.608846492574603,0.250823423887886,-2.42739088374277,0.0152078607956562,0.037024070969311
"1789","C2_03690C",636.846803326394,2.79780909445117,0.241287823161503,11.5953182294595,4.35244839485859e-31,2.79209564530179e-28
"1790","C2_03700W",170.992561189466,1.90802748053998,0.268972071238344,7.09377546804563,1.30501802798686e-12,1.05970767715642e-10
"1791","C2_03710W",93.694012261911,1.84468498286497,0.47700876607229,3.86719304564188,0.000110095274267037,0.000691057910394367
"1792","C2_03720W",3.32473830022552,1.6870914082721,1.12556486954523,1.49888420820539,0.133903673826092,0.210073873219463
"1793","C2_03730W",5.09740036569954,0.394058725862725,0.711326222023948,0.553977505203595,0.579594240705485,0.671964173715782
"1794","C2_03740W",5.24321105671593,0.145189753793101,0.688982400409807,0.210730714901777,0.833097405730305,0.88005738243763
"1795","C2_03750W",500.155672658723,-0.424117042102373,0.253591472601696,-1.67244204921872,0.0944371862301211,0.158424306921084
"1796","C2_03760C",865.149806580333,-0.804190824934348,0.279335862508586,-2.87893870021659,0.00399015884129202,0.0126155095943264
"1797","C2_03770C",652.997274428955,0.432817261801139,0.272157024844003,1.59032184471162,0.111762277093522,0.181776917940869
"1798","C2_03780C",208.974672569918,0.201746315929848,0.13743971572633,1.46788950241694,0.142134240132346,0.220612424497702
"1799","C2_03790C",1487.5969470546,0.701731072250518,0.363195081408796,1.93210510871616,0.0533465339154857,0.101367895458484
"1800","C2_03800C",357.553965249249,-0.213714572403034,0.169321995143745,-1.26217844422163,0.206884583366012,0.298641899705888
"1801","C2_03810C",9046.91000313587,-1.35878839980749,0.342686112060887,-3.96511078793313,7.33618657642023e-05,0.000497480305367186
"1802","C2_03820C",8518.73092894156,-1.10151869852544,0.309650057336905,-3.55730177478045,0.000374683640532507,0.00188813476356326
"1803","C2_03830W",135.235272173359,-0.638436262464895,0.228550537688699,-2.79341395964899,0.00521549015255166,0.0156123981934759
"1804","C2_03840C",200.495435733919,1.32767611596013,0.276143610881317,4.80791900896357,1.52509524566577e-06,1.92544490359976e-05
"1805","C2_03850W",3.89320937625025,-0.928090631824562,0.892625055557085,-1.03973177320834,0.298464534603933,0.39657207735796
"1806","C2_03860W",4.55094484062116,-0.5281262373646,0.790928264425848,-0.667729630003775,0.504306192756501,0.603455367754702
"1807","C2_03870W",37.9437905936467,-0.726878857781016,0.367020281162301,-1.98048689701587,0.0476488442405783,0.0923745348453641
"1808","C2_03880C",167.439917070852,0.734452980249844,0.228523283893843,3.21390874371919,0.00130941281582624,0.00515330258498485
"1809","C2_03890W",35.303111514073,0.814963021315584,0.234711604298693,3.47218887515449,0.000516232999978052,0.00243502551092588
"1810","C2_03900C",317.909543284656,-0.012811319569073,0.12810088827817,-0.100009607593456,0.920336697932211,0.943412593209169
"1811","C2_03910C",121.025354341119,0.193017418011018,0.163229299563851,1.18249247241004,0.237010350626266,0.332114766113477
"1812","C2_03920C",122.873310368419,-0.363001205579403,0.209625601871207,-1.73166446435502,0.0833333211775766,0.143705176170472
"1813","C2_03930C",393.556004494007,0.399747071552331,0.204483737585726,1.95490886596664,0.0505938279142029,0.0970862716331474
"1814","C2_03940C",660.542061979323,-1.44512872519189,0.294836752181245,-4.90145381978542,9.51300136357932e-07,1.30025067444032e-05
"1815","C2_03950W",221.066257041453,-0.874599563927762,0.301453061730875,-2.90127941944265,0.00371642325554975,0.0118686318577644
"1816","C2_03960W",6512.0212338361,-0.988723125614569,0.295572082300641,-3.34511675770816,0.000822479386029127,0.00357893820029007
"1817","C2_03970W",72.7087479776395,0.196216128263074,0.161666778029915,1.21370717381877,0.224859563965572,0.319042205315317
"1818","C2_03980C",152.367785637273,0.0380542044907463,0.15287434391721,0.248924728084881,0.803419006984191,0.85884568068715
"1819","C2_03990W",275.791240058363,-0.611848338414795,0.226941842444521,-2.69605786145131,0.00701654773916718,0.0198988301267716
"1820","C2_04000C",133.36949477671,1.11885981260511,0.577211503941921,1.93838793053177,0.0525759118169475,0.100140877169156
"1821","C2_04010C",1603.94740397744,0.375805968858217,0.408951114109316,0.918950837624472,0.358121287326292,0.458186688910683
"1822","C2_04020C",286.110682307797,-0.6051586238073,0.148946043573642,-4.06293856008399,4.84587876499232e-05,0.000349677303458107
"1823","C2_04030C",1007.65876108686,-0.531767576889911,0.23001817393392,-2.31185026728661,0.0207859361873575,0.0474019838755415
"1824","C2_04040C",207.460422869633,0.197440721725749,0.191726919338086,1.0298017743538,0.30310306765115,0.401570875460993
"1825","C2_04050C",970.315527250009,-0.873728000450586,0.175929372098288,-4.96635661248453,6.82224526041241e-07,9.92282346811358e-06
"1826","C2_04060C",588.516372679,-0.601345656761378,0.273805475911712,-2.19625138890677,0.0280739550081734,0.0601517773471719
"1827","C2_04070C",278.442948057822,-1.87857029139925,0.499307240015119,-3.76235339856551,0.000168321975729726,0.000983411178785239
"1828","C2_04080W",2466.86859476976,-1.67086421165254,0.310276512342976,-5.38508119430448,7.24119530339121e-08,1.45163337097671e-06
"1829","C2_04090W",41.5521544605396,1.76422571616376,0.6203812569074,2.84377662368206,0.00445822910979522,0.0138563661527792
"1830","C2_04100W",180.385622977349,0.0406961541037688,0.220350597121211,0.184688195246335,0.85347360572222,0.894467110065029
"1831","C2_04110W",72.7132394571836,1.24019277248619,0.397290115784536,3.1216300713577,0.00179852778103095,0.00664988802035361
"1832","C2_04120C",566.408542613054,-0.808175829616116,0.309811491161287,-2.60860507977537,0.00909120946020438,0.02427981210958
"1833","C2_04130W",204.796577189237,0.0236558926402273,0.116881776496404,0.202391624676881,0.839610575462276,0.884537223884873
"1834","C2_04140W",424.044871041892,-0.14299976483065,0.189849834576298,-0.753225648838692,0.451314328964474,0.554285933720093
"1835","C2_04150C",285.85158772899,0.0756047048907417,0.216539191369223,0.34915021346795,0.726976540808823,0.79555689343033
"1836","C2_04160W",142.798880345931,-0.0969170628260966,0.18088587562902,-0.535791213598482,0.592102855334216,0.682563647920208
"1837","C2_04170C",6260.25156920728,0.463682422859598,0.262578998678223,1.76587779370664,0.0774163534645414,0.135357292852285
"1838","C2_04180C",187.819596311825,0.180580525778333,0.219997894184988,0.820828428596183,0.411744003056008,0.513978941351292
"1839","C2_04190C",788.352538407545,-1.78169331120255,0.346228074754397,-5.14601050901612,2.66084522468728e-07,4.44513596780439e-06
"1840","C2_04200W",319.004238320588,-0.307479163395285,0.223370271564952,-1.37654469970896,0.16865305830747,0.253255938446259
"1841","C2_04210W",32.3868364263251,2.36376876665252,0.679235038538883,3.48004539303107,0.000501328834201644,0.0023803439415867
"1842","C2_04220C",650.498508105823,0.113541684259783,0.141165674019142,0.804315107399174,0.421215014899096,0.523858728202936
"1843","C2_04230W",232.415756361905,0.757593190595456,0.259651326231797,2.91773279801827,0.00352586345255777,0.0114292137686499
"1844","C2_04240C",145.278193183382,-0.143335794354054,0.150723345496991,-0.950986019328478,0.34161147299897,0.441288280162786
"1845","C2_04250W",144.745775271265,0.778279663127763,0.240249523636031,3.23946391796734,0.00119754617287304,0.00478943809163377
"1846","C2_04260W",147.776160385338,0.636176169948057,0.255624095934441,2.48871753510754,0.0128204778877663,0.0320387088624936
"1847","C2_04270W",168.331658498915,0.813762242872047,0.215381611422754,3.77823453681374,0.000157944095653772,0.000936424559721763
"1848","C2_04280W",1979.82640007755,-0.25874276511195,0.273526231734168,-0.945952289370968,0.344172921513668,0.444045025469956
"1849","C2_04290W",1493.60034834635,-0.296212733864566,0.251653506704895,-1.17706579074984,0.239169247885904,0.334555326033161
"1850","C2_04300C",125.887275511251,-0.16951282549151,0.259033620034896,-0.654404727342626,0.512851089562998,0.611067434874828
"1851","C2_04310W",893.728762129566,-0.624357110139864,0.228768623215031,-2.72920779679214,0.00634866850871573,0.0182912311589768
"1852","C2_04320W",251.876982683078,1.0335333383448,0.321192317944032,3.2178021721083,0.00129176879845016,0.00509323714939016
"1853","C2_04330C",312.021917548347,-0.457190062027289,0.169803899994848,-2.6924591369289,0.00709272266543468,0.020061647221677
"1854","C2_04340C",48.1982734636449,0.832235076832163,0.322132612316715,2.5835169896239,0.00977986501701695,0.025754447489394
"1855","C2_04350C",222.943601501289,-0.628066619537378,0.280136610010998,-2.24200121331061,0.0249612938893169,0.054557649165236
"1856","C2_04360W",475.023914192222,0.704767797531887,0.318364714247859,2.21371202897567,0.0268485949263649,0.0579326392373464
"1857","C2_04370W",476.277401448258,-0.510555476437929,0.274297757238137,-1.8613184503535,0.0626992191570967,0.115056991286519
"1858","C2_04380C",205.666566304986,0.395472816470012,0.144584720103717,2.73523243802196,0.00623362409622729,0.0180535885224822
"1859","C2_04390W",18.4901590860183,1.02298917458166,0.344625980333313,2.96840410462452,0.00299350492079776,0.0100069484455016
"1860","C2_04400W",851.152586874177,0.0519959535561139,0.270063102072287,0.192532608701934,0.847325027636664,0.890204725235702
"1861","C2_04410W",133.823778417425,0.355320046260768,0.197137028427622,1.80240135044554,0.0714822828907088,0.12695427595346
"1862","C2_04420W",51.7810660162165,0.977732053327602,0.275127525633073,3.55374130988103,0.000379792593490423,0.00190613295752207
"1863","C2_04430W",5.27304885110376,1.56291631111814,0.85137294364185,1.83575990145115,0.0663931743295027,0.119975271358806
"1864","C2_04440W",6.48317654240486,0.604622036302528,0.503704430885879,1.20035083916011,0.230003112979712,0.324508720840385
"1865","C2_04450W",24.5402522504677,0.647683123455618,0.255885217619409,2.53114708806255,0.0113690161606766,0.0290728489032753
"1866","C2_04460W",821.67882511857,0.642615657715153,0.431087868892679,1.4906836960312,0.136044558594816,0.212901124614089
